URL,TTL,Response_Message
espn.go.com,0,"traceroute to espn.go.com (143.204.214.52), 30 hops max, 60 byte packets
"
espn.go.com,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.292 ms  0.283 ms  0.304 ms
"
espn.go.com,2," 2  gi0-4-0-4.rcr22.kbp01.atlas.cogentco.com (149.6.190.17)  0.895 ms  0.989 ms  1.033 ms
"
espn.go.com,3," 3  be2047.ccr22.bts01.atlas.cogentco.com (154.54.60.205)  17.410 ms  17.464 ms  17.511 ms
"
espn.go.com,4," 4  be3463.ccr52.vie01.atlas.cogentco.com (154.54.59.185)  18.152 ms  18.192 ms  18.240 ms
"
espn.go.com,5," 5  be3462.ccr22.muc03.atlas.cogentco.com (154.54.59.182)  24.738 ms  24.750 ms  24.750 ms
"
espn.go.com,6," 6  be2960.ccr42.fra03.atlas.cogentco.com (154.54.36.253)  29.871 ms  29.876 ms  29.898 ms
"
espn.go.com,7," 7  amazon.demarc.cogentco.com (149.14.159.194)  29.485 ms  29.587 ms  29.563 ms
"
espn.go.com,8," 8  52.93.111.4 (52.93.111.4)  29.620 ms  29.113 ms  29.571 ms
"
espn.go.com,9," 9  54.239.4.71 (54.239.4.71)  28.762 ms  28.253 ms  28.562 ms
"
espn.go.com,10,"10  * * *
"
espn.go.com,11,"11  * * *
"
espn.go.com,12,"12  * * *
"
espn.go.com,13,"13  * * *
"
espn.go.com,14,"14  * * *
"
espn.go.com,15,"15  server-143-204-214-52.fra53.r.cloudfront.net (143.204.214.52)  28.376 ms  28.282 ms  28.238 ms
"
