URL,TTL,Response_Message
forbes.ru,0,"traceroute to forbes.ru (185.99.11.14), 50 hops max, 60 byte packets
"
forbes.ru,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.301 ms  0.291 ms  0.282 ms
"
forbes.ru,2," 2  178.18.230.251.dataix (178.18.230.251)  16.838 ms  16.823 ms  16.808 ms
"
forbes.ru,3," 3  as49063.ix.dataix.ru (178.18.226.81)  16.884 ms  17.281 ms  16.584 ms
"
forbes.ru,4," 4  10.0.1.78 (10.0.1.78)  20.074 ms  20.159 ms  20.781 ms
"
forbes.ru,5," 5  10.200.16.198 (10.200.16.198)  20.014 ms  18.702 ms  19.127 ms
"
forbes.ru,6," 6  10.200.16.55 (10.200.16.55)  17.652 ms  17.228 ms  17.628 ms
"
forbes.ru,7," 7  10.200.16.153 (10.200.16.153)  18.286 ms 10.200.16.70 (10.200.16.70)  20.545 ms 10.200.16.153 (10.200.16.153)  19.881 ms
"
forbes.ru,8," 8  10.200.16.195 (10.200.16.195)  21.839 ms 10.200.16.193 (10.200.16.193)  19.545 ms  17.283 ms
"
forbes.ru,9," 9  10.200.16.174 (10.200.16.174)  18.119 ms  18.774 ms  18.188 ms
"
forbes.ru,10,"10  10.200.16.47 (10.200.16.47)  17.924 ms  18.084 ms  18.557 ms
"
forbes.ru,11,"11  185.99.11.14 (185.99.11.14)  18.391 ms  17.690 ms  20.990 ms
"
