URL,TTL,Response_Message
fergana.agency,0,"traceroute to fergana.agency (51.77.116.168), 50 hops max, 60 byte packets
"
fergana.agency,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  3.694 ms  3.695 ms  3.721 ms
"
fergana.agency,2," 2  * * *
"
fergana.agency,3," 3  * * *
"
fergana.agency,4," 4  fra-fr5-sbb1-nc5.de.eu (213.251.128.113)  34.275 ms  33.674 ms  34.252 ms
"
fergana.agency,5," 5  be103.rbx-g1-nc5.fr.eu (178.33.100.158)  46.414 ms  46.820 ms  46.051 ms
"
fergana.agency,6," 6  be100-1041.ldn-1-a9.uk.eu (94.23.122.145)  54.865 ms  55.170 ms  55.100 ms
"
fergana.agency,7," 7  be101.lon1-eri1-g1-nc5.uk.eu (213.186.32.253)  55.537 ms  55.418 ms  55.376 ms
"
fergana.agency,8," 8  * * *
"
fergana.agency,9," 9  * * *
"
fergana.agency,10,"10  * * *
"
fergana.agency,11,"11  * * *
"
fergana.agency,12,"12  ns3133863.ip-51-77-116.eu (51.77.116.168)  54.843 ms  54.806 ms  54.762 ms
"
