URL,TTL,Response_Message
fri-gate.orgru,0,"fri-gate.orgru: Name or service not known
"
fri-gate.orgru,1,"Cannot handle ""host"" cmdline arg `fri-gate.orgru' on position 1 (argc 4)
"
