URL,TTL,Response_Message
wwwoman.ru,0,"traceroute to wwwoman.ru (5.101.125.106), 50 hops max, 60 byte packets
"
wwwoman.ru,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.240 ms  0.265 ms  0.304 ms
"
wwwoman.ru,2," 2  datagroup-as3326-ix-2.giganet.ua (185.1.62.11)  0.556 ms  0.660 ms  1.303 ms
"
wwwoman.ru,3," 3  77.88.211.129 (77.88.211.129)  0.529 ms  0.582 ms  0.568 ms
"
wwwoman.ru,4," 4  r9-xe-4-2-0-0-Waw-Linx-PL.linxtelecom.net (212.47.201.130)  32.645 ms  31.923 ms  32.627 ms
"
wwwoman.ru,5," 5  r9-xe-2-0-3-0-Vno-Lnrg-LT.linxtelecom.net (212.47.201.71)  34.201 ms  34.347 ms  34.220 ms
"
wwwoman.ru,6," 6  r9-xe-10-1-0-0-Tln-Linx-EE.linxtelecom.net (212.47.201.118)  31.810 ms  31.749 ms  31.715 ms
"
wwwoman.ru,7," 7  r9-xe-4-3-0-0-Nar-EVR-EE.linxtelecom.net (212.47.201.157)  32.044 ms  31.884 ms  31.872 ms
"
wwwoman.ru,8," 8  as198068.r9-xe-2-2-0-0-Nar-EVR-EE.linxtelecom.net (195.222.7.89)  33.165 ms  33.147 ms  33.149 ms
"
wwwoman.ru,9," 9  * * *
"
wwwoman.ru,10,"10  s05657d6a.fastvps-server.com (5.101.125.106)  33.911 ms  33.494 ms  34.979 ms
"
