URL,TTL,Response_Message
cntv.cn,0,"traceroute to cntv.cn (202.108.8.151), 30 hops max, 60 byte packets
"
cntv.cn,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.310 ms  0.296 ms  0.304 ms
"
cntv.cn,2," 2  kiev-nt-b1-ae8-vlan1384.fiord.net (62.140.243.0)  0.648 ms  0.668 ms  0.628 ms
"
cntv.cn,3," 3  frankfurt-nt-b1-ae5-vlan2036.fiord.net (62.140.243.22)  26.121 ms  26.156 ms  26.146 ms
"
cntv.cn,4," 4  ae7-1245.cr1-fra6.ip4.gtt.net (46.33.79.153)  31.149 ms  35.970 ms  29.985 ms
"
cntv.cn,5," 5  et-0-0-67.cr4-lax2.ip4.gtt.net (89.149.140.77)  181.623 ms  179.092 ms  179.073 ms
"
cntv.cn,6," 6  as4837.cr4-lax2.ip4.gtt.net (199.229.231.206)  170.297 ms as4837.cr4-lax2.ip4.gtt.net (199.229.231.210)  165.841 ms 219.158.33.49 (219.158.33.49)  173.618 ms
"
cntv.cn,7," 7  219.158.96.233 (219.158.96.233)  340.941 ms  332.638 ms  340.621 ms
"
cntv.cn,8," 8  219.158.96.206 (219.158.96.206)  338.273 ms  344.545 ms  336.549 ms
"
cntv.cn,9," 9  219.158.103.41 (219.158.103.41)  339.341 ms  341.781 ms  339.855 ms
"
cntv.cn,10,"10  219.158.15.37 (219.158.15.37)  355.910 ms 219.158.112.25 (219.158.112.25)  341.017 ms 219.158.7.225 (219.158.7.225)  336.409 ms
"
cntv.cn,11,"11  * * *
"
cntv.cn,12,"12  202.96.12.90 (202.96.12.90)  339.945 ms 125.33.186.18 (125.33.186.18)  346.849 ms 61.149.203.182 (61.149.203.182)  338.987 ms
"
cntv.cn,13,"13  61.149.202.193 (61.149.202.193)  336.906 ms 61.148.143.22 (61.148.143.22)  339.644 ms bt-229-058.bta.net.cn (202.106.229.58)  335.000 ms
"
cntv.cn,14,"14  61.49.42.130 (61.49.42.130)  337.495 ms  342.118 ms  344.465 ms
"
cntv.cn,15,"15  61.49.42.130 (61.49.42.130)  342.274 ms zz-8-151-a8.bta.net.cn (202.108.8.151)  336.083 ms 61.49.42.130 (61.49.42.130)  340.224 ms
"
