URL,TTL,Response_Message
cntv.cn,0,"traceroute to cntv.cn (202.108.8.151), 30 hops max, 60 byte packets
"
cntv.cn,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  1.824 ms  1.402 ms  0.338 ms  6.250 ms  1.002 ms  0.217 ms  0.308 ms  0.231 ms  3.069 ms  0.282 ms
"
cntv.cn,2," 2  kiev-nt-b1-ae8-vlan1384.fiord.net (62.140.243.0)  4.153 ms  0.747 ms  0.684 ms  0.925 ms  0.688 ms  0.576 ms  0.600 ms  0.614 ms  0.955 ms  0.630 ms
"
cntv.cn,3," 3  frankfurt-nt-b1-ae5-vlan2036.fiord.net (62.140.243.22)  28.680 ms  26.236 ms  26.234 ms  28.717 ms  28.714 ms  38.824 ms  30.223 ms  28.750 ms  28.663 ms  28.676 ms
"
cntv.cn,4," 4  ae7-1245.cr1-fra6.ip4.gtt.net (46.33.79.153)  30.742 ms  33.383 ms  30.720 ms  30.682 ms  30.712 ms  28.135 ms  31.940 ms  36.947 ms  38.217 ms  80.623 ms
"
cntv.cn,5," 5  et-0-0-53.cr4-lax2.ip4.gtt.net (213.254.230.250)  177.877 ms et-0-0-67.cr4-lax2.ip4.gtt.net (89.149.140.77)  175.234 ms et-0-0-53.cr4-lax2.ip4.gtt.net (213.254.230.250)  173.400 ms et-0-0-67.cr4-lax2.ip4.gtt.net (89.149.140.77)  172.781 ms et-0-0-53.cr4-lax2.ip4.gtt.net (213.254.230.250)  190.784 ms  177.963 ms et-0-0-67.cr4-lax2.ip4.gtt.net (89.149.140.77)  172.661 ms  175.265 ms et-0-0-53.cr4-lax2.ip4.gtt.net (213.254.230.250)  175.573 ms et-0-0-67.cr4-lax2.ip4.gtt.net (89.149.140.77)  175.190 ms
"
cntv.cn,6," 6  219.158.42.241 (219.158.42.241)  172.713 ms as4837.cr4-lax2.ip4.gtt.net (173.241.128.50)  172.187 ms 219.158.42.241 (219.158.42.241)  196.134 ms as4837.cr4-lax2.ip4.gtt.net (199.229.231.206)  175.753 ms 219.158.42.241 (219.158.42.241)  170.596 ms as4837.cr4-lax2.ip4.gtt.net (199.229.231.214)  171.663 ms as4837.lax21.ip4.gtt.net (173.205.56.190)  170.434 ms as4837.cr4-lax2.ip4.gtt.net (199.229.231.206)  171.330 ms as4837.cr4-lax2.ip4.gtt.net (199.229.231.210)  170.848 ms as4837.lax21.ip4.gtt.net (173.205.56.182)  169.846 ms
"
cntv.cn,7," 7  219.158.96.233 (219.158.96.233)  337.649 ms  341.539 ms  337.367 ms  341.197 ms  340.666 ms  344.494 ms  340.453 ms  344.218 ms  339.989 ms  343.922 ms
"
cntv.cn,8," 8  219.158.96.206 (219.158.96.206)  340.376 ms  344.268 ms  340.128 ms  335.979 ms  339.978 ms  343.626 ms  341.272 ms  344.494 ms  340.457 ms  343.521 ms
"
cntv.cn,9," 9  219.158.103.41 (219.158.103.41)  341.639 ms  339.381 ms  336.958 ms  336.820 ms  339.567 ms  339.824 ms  339.059 ms  339.031 ms  339.536 ms  339.479 ms
"
cntv.cn,10,"10  219.158.19.225 (219.158.19.225)  336.899 ms 219.158.7.225 (219.158.7.225)  338.627 ms 219.158.112.25 (219.158.112.25)  338.288 ms 219.158.7.21 (219.158.7.21)  336.776 ms 219.158.7.225 (219.158.7.225)  338.596 ms 219.158.19.225 (219.158.19.225)  334.120 ms 219.158.7.225 (219.158.7.225)  354.204 ms 219.158.112.25 (219.158.112.25)  338.929 ms 219.158.19.225 (219.158.19.225)  337.974 ms 219.158.112.25 (219.158.112.25)  338.863 ms
"
cntv.cn,11,"11  * * * * * * * * * *
"
cntv.cn,12,"12  124.65.194.90 (124.65.194.90)  338.508 ms 202.96.12.2 (202.96.12.2)  338.677 ms 61.149.203.206 (61.149.203.206)  335.339 ms 61.149.203.182 (61.149.203.182)  336.598 ms 202.96.12.78 (202.96.12.78)  338.911 ms 124.65.194.18 (124.65.194.18)  340.199 ms 125.33.186.82 (125.33.186.82)  336.931 ms 61.149.203.206 (61.149.203.206)  338.033 ms at613.bta.net.cn (202.96.12.122)  339.189 ms 61.149.203.46 (61.149.203.46)  343.127 ms
"
cntv.cn,13,"13  61.149.202.129 (61.149.202.129)  346.609 ms bt-229-058.bta.net.cn (202.106.229.58)  337.207 ms 61.148.143.22 (61.148.143.22)  336.862 ms 61.148.143.18 (61.148.143.18)  340.095 ms bt-229-058.bta.net.cn (202.106.229.58)  339.386 ms 61.149.202.22 (61.149.202.22)  334.317 ms 61.149.202.129 (61.149.202.129)  345.640 ms 61.148.143.18 (61.148.143.18)  335.184 ms  337.658 ms 61.149.202.193 (61.149.202.193)  341.089 ms
"
cntv.cn,14,"14  61.49.42.130 (61.49.42.130)  337.180 ms  337.448 ms  344.451 ms  337.671 ms  341.949 ms 61.148.143.22 (61.148.143.22)  341.806 ms 61.49.42.130 (61.49.42.130)  342.393 ms  336.996 ms  341.964 ms 61.148.143.18 (61.148.143.18)  337.860 ms
"
cntv.cn,15,"15  61.49.42.130 (61.49.42.130)  342.145 ms zz-8-151-a8.bta.net.cn (202.108.8.151)  338.183 ms  337.996 ms  335.820 ms  335.523 ms  333.138 ms  338.203 ms  338.006 ms  333.250 ms  333.088 ms
"
cntv.cn,16,"16  zz-8-151-a8.bta.net.cn (202.108.8.151)  333.875 ms  340.551 ms  336.139 ms  335.551 ms  335.781 ms  338.263 ms  336.324 ms  338.387 ms  335.884 ms  333.546 ms
"
