URL,TTL,Response_Message
39.net,0,"traceroute to 39.net (219.238.238.42), 30 hops max, 60 byte packets
"
39.net,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.412 ms  0.406 ms  0.438 ms
"
39.net,2," 2  v1045.cs-krasn100.kv.wnet.ua (92.60.186.62)  0.561 ms  0.560 ms  0.557 ms
"
39.net,3," 3  100.64.65.25 (100.64.65.25)  8.340 ms  8.347 ms  8.347 ms
"
39.net,4," 4  100.64.64.141 (100.64.64.141)  30.419 ms  30.426 ms  30.425 ms
"
39.net,5," 5  81.173.22.17 (81.173.22.17)  34.697 ms  34.713 ms  34.714 ms
"
39.net,6," 6  202.97.99.157 (202.97.99.157)  196.250 ms  195.579 ms  195.572 ms
"
39.net,7," 7  202.97.85.41 (202.97.85.41)  186.214 ms  186.210 ms  186.209 ms
"
39.net,8," 8  202.97.48.241 (202.97.48.241)  184.360 ms  184.428 ms  184.833 ms
"
39.net,9," 9  * * *
"
39.net,10,"10  * * *
"
39.net,11,"11  * * *
"
39.net,12,"12  218.241.244.14 (218.241.244.14)  197.682 ms  197.869 ms  198.185 ms
"
39.net,13,"13  * * *
"
39.net,14,"14  124.202.11.126 (124.202.11.126)  248.410 ms  248.236 ms  248.174 ms
"
39.net,15,"15  * * *
"
39.net,16,"16  219.238.238.42 (219.238.238.42)  194.579 ms  192.589 ms  192.662 ms
"
