URL,TTL,Response_Message
shoah.org.uk,0,"traceroute to shoah.org.uk (51.38.64.66), 30 hops max, 60 byte packets
"
shoah.org.uk,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.297 ms  0.283 ms  0.269 ms
"
shoah.org.uk,2," 2  * * *
"
shoah.org.uk,3," 3  * * *
"
shoah.org.uk,4," 4  fra-fr5-sbb1-nc5.de.eu (213.251.128.113)  33.662 ms  33.803 ms  33.849 ms
"
shoah.org.uk,5," 5  be103.rbx-g1-nc5.fr.eu (178.33.100.158)  46.224 ms  46.640 ms  46.270 ms
"
shoah.org.uk,6," 6  be100-1041.ldn-1-a9.uk.eu (94.23.122.145)  54.981 ms  55.213 ms  55.331 ms
"
shoah.org.uk,7," 7  be101.lon1-eri1-g1-nc5.uk.eu (213.186.32.253)  55.311 ms  55.271 ms  55.203 ms
"
shoah.org.uk,8," 8  * * *
"
shoah.org.uk,9," 9  * * *
"
shoah.org.uk,10,"10  * * *
"
shoah.org.uk,11,"11  * * *
"
shoah.org.uk,12,"12  * * *
"
shoah.org.uk,13,"13  * * *
"
shoah.org.uk,14,"14  * * *
"
shoah.org.uk,15,"15  66.ip-51-38-64.eu (51.38.64.66)  54.884 ms  54.899 ms  54.938 ms
"
