URL,TTL,Response_Message
statvo.narod.ru,0,"traceroute to statvo.narod.ru (193.109.247.224), 30 hops max, 60 byte packets
"
statvo.narod.ru,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.275 ms  0.264 ms  0.298 ms
"
statvo.narod.ru,2," 2  kiev-nt-b1-ae8-vlan1384.fiord.net (62.140.243.0)  0.606 ms  0.604 ms  0.598 ms
"
statvo.narod.ru,3," 3  msk-m9-b3-ae9-vlan3876.fiord.net (62.140.245.104)  17.894 ms msk-m9-b1-ae16-vlan3877.fiord.net (80.77.167.16)  16.078 ms msk-m9-b3-ae9-vlan3876.fiord.net (62.140.245.104)  17.879 ms
"
statvo.narod.ru,4," 4  * msk-m9-b3-ae7-vlan712.fiord.net (62.140.243.141)  16.021 ms  16.036 ms
"
statvo.narod.ru,5," 5  10.0.9.185 (10.0.9.185)  18.747 ms * *
"
statvo.narod.ru,6," 6  10.0.9.61 (10.0.9.61)  16.180 ms ddos-guard.net (185.129.101.142)  18.565 ms 10.0.9.185 (10.0.9.185)  17.757 ms
"
statvo.narod.ru,7," 7  ddos-guard.net (185.129.101.142)  16.514 ms ddos-guard.net (185.129.103.17)  17.937 ms ddos-guard.net (185.129.101.142)  16.590 ms
"
statvo.narod.ru,8," 8  * ddos-guard.net (185.129.103.17)  16.259 ms *
"
statvo.narod.ru,9," 9  dev.ucoz.net (193.109.247.224)  17.468 ms  21.119 ms *
"
