URL,TTL,Response_Message
ntvplus.ru,0,"traceroute to ntvplus.ru (178.248.235.82), 30 hops max, 60 byte packets
"
ntvplus.ru,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.498 ms  0.525 ms  0.558 ms
"
ntvplus.ru,2," 2  ae3-247.RT.NTL.KIV.UA.retn.net (87.245.247.24)  0.667 ms  0.653 ms  0.564 ms
"
ntvplus.ru,3," 3  10.11.12.17 (10.11.12.17)  0.910 ms  0.919 ms  0.860 ms
"
ntvplus.ru,4," 4  * * *
"
ntvplus.ru,5," 5  ae3-212.RT.NTL.KIV.UA.retn.net (87.245.237.8)  0.968 ms  0.879 ms  0.946 ms
"
ntvplus.ru,6," 6  ae4-6.RT.MR.MSK.RU.retn.net (87.245.232.204)  19.498 ms  20.208 ms  20.216 ms
"
ntvplus.ru,7," 7  GW-Xtend.retn.net (87.245.253.194)  19.492 ms  19.420 ms  19.484 ms
"
ntvplus.ru,8," 8  178.248.235.82 (178.248.235.82)  19.468 ms  19.578 ms  19.406 ms
"
