URL,TTL,Response_Message
mail.yandex.ua,0,"traceroute to mail.yandex.ua (77.88.21.37), 30 hops max, 60 byte packets
"
mail.yandex.ua,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.305 ms  0.298 ms  0.324 ms
"
mail.yandex.ua,2," 2  gi0-4-0-4.rcr22.kbp01.atlas.cogentco.com (149.6.190.17)  0.941 ms  0.980 ms  1.041 ms
"
mail.yandex.ua,3," 3  be2047.ccr22.bts01.atlas.cogentco.com (154.54.60.205)  17.213 ms  17.452 ms  16.960 ms
"
mail.yandex.ua,4," 4  be3045.ccr21.prg01.atlas.cogentco.com (154.54.59.105)  22.495 ms  22.489 ms  22.472 ms
"
mail.yandex.ua,5," 5  be3029.ccr42.ham01.atlas.cogentco.com (154.54.59.61)  30.690 ms be3027.ccr41.ham01.atlas.cogentco.com (130.117.1.205)  30.691 ms be3029.ccr42.ham01.atlas.cogentco.com (154.54.59.61)  30.680 ms
"
mail.yandex.ua,6," 6  be2281.ccr21.sto03.atlas.cogentco.com (154.54.63.2)  49.031 ms  45.641 ms  45.638 ms
"
mail.yandex.ua,7," 7  be2280.rcr21.hel01.atlas.cogentco.com (154.54.62.254)  56.032 ms  52.435 ms be2289.rcr21.hel01.atlas.cogentco.com (154.54.62.250)  52.521 ms
"
mail.yandex.ua,8," 8  be2406.rcr21.hel03.atlas.cogentco.com (130.117.0.134)  52.915 ms  58.103 ms  52.836 ms
"
mail.yandex.ua,9," 9  149.11.124.74 (149.11.124.74)  58.796 ms  56.120 ms  56.107 ms
"
mail.yandex.ua,10,"10  mail-yandex-ru-production-external.stable.qloud-b.yandex.net (77.88.21.37)  51.228 ms myt-e2-eth-trunk91.yndx.net (213.180.213.69)  59.664 ms mail-yandex-ru-production-external.stable.qloud-b.yandex.net (77.88.21.37)  47.466 ms
"
