URL,TTL,Response_Message
a-burlaka.livejournal.com,0,"traceroute to a-burlaka.livejournal.com (81.19.74.4), 30 hops max, 60 byte packets
"
a-burlaka.livejournal.com,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.325 ms  0.313 ms  0.309 ms
"
a-burlaka.livejournal.com,2," 2  dtel-ix.gblnet.ru (193.25.181.60)  17.511 ms  18.836 ms  18.818 ms
"
a-burlaka.livejournal.com,3," 3  109.239.134.66 (109.239.134.66)  19.472 ms  19.465 ms  19.442 ms
"
a-burlaka.livejournal.com,4," 4  ae4.j-mx240.os.ramtel.ru (81.19.64.83)  17.479 ms  17.277 ms  17.979 ms
"
a-burlaka.livejournal.com,5," 5  * * *
"
a-burlaka.livejournal.com,6," 6  * * *
"
a-burlaka.livejournal.com,7," 7  livejournal.com (81.19.74.4)  17.450 ms  20.820 ms  17.433 ms
"
