URL,TTL,Response_Message
rybakov.spb.ru,0,"traceroute to rybakov.spb.ru (77.222.56.219), 30 hops max, 60 byte packets
"
rybakov.spb.ru,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.314 ms  0.319 ms  0.330 ms
"
rybakov.spb.ru,2," 2  gi0-4-0-4.rcr22.kbp01.atlas.cogentco.com (149.6.190.17)  0.832 ms  0.851 ms  0.916 ms
"
rybakov.spb.ru,3," 3  be2047.ccr22.bts01.atlas.cogentco.com (154.54.60.205)  17.231 ms  17.221 ms  17.241 ms
"
rybakov.spb.ru,4," 4  ae2.cr2-bts1.ip4.gtt.net (213.254.226.153)  30.223 ms  30.226 ms  30.218 ms
"
rybakov.spb.ru,5," 5  et-0-0-19.cr2-fra6.ip4.gtt.net (89.149.133.62)  31.799 ms  31.797 ms  31.792 ms
"
rybakov.spb.ru,6," 6  rostel-gw.ip4.gtt.net (77.67.90.99)  41.168 ms  53.707 ms  41.153 ms
"
rybakov.spb.ru,7," 7  213.59.212.217 (213.59.212.217)  41.757 ms 213.59.211.63 (213.59.211.63)  43.909 ms  47.293 ms
"
rybakov.spb.ru,8," 8  213.59.214.154 (213.59.214.154)  57.431 ms  73.133 ms  53.089 ms
"
rybakov.spb.ru,9," 9  spb-sdn-gw1.net.p8.ru (31.177.85.165)  67.029 ms  53.164 ms  53.048 ms
"
rybakov.spb.ru,10,"10  vh90.sweb.ru (77.222.56.219)  58.208 ms  55.498 ms  53.698 ms
"
