URL,TTL,Response_Message
commersant.ua,0,"traceroute to commersant.ua (62.64.7.159), 30 hops max, 60 byte packets
"
commersant.ua,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.340 ms  0.330 ms  0.357 ms
"
commersant.ua,2," 2  ae3-247.RT.NTL.KIV.UA.retn.net (87.245.247.24)  0.926 ms  0.912 ms  0.584 ms
"
commersant.ua,3," 3  ae16-9.RT.NTL.KIV.UA.retn.net (87.245.232.150)  0.890 ms  0.872 ms  0.888 ms
"
commersant.ua,4," 4  KIEV-MegaFon-RETN.megafon.ru (87.245.237.127)  18.443 ms  17.985 ms  18.440 ms
"
commersant.ua,5," 5  * * *
"
commersant.ua,6," 6  * * *
"
commersant.ua,7," 7  37.29.105.82 (37.29.105.82)  18.063 ms  18.048 ms  17.961 ms
"
commersant.ua,8," 8  * * *
"
commersant.ua,9," 9  gprs-clients-85.26.155.17.misp.ru (85.26.155.17)  21.120 ms  20.999 ms  21.414 ms
"
commersant.ua,10,"10  62.64.7.159 (62.64.7.159)  21.582 ms  21.586 ms  21.643 ms
"
