URL,TTL,Response_Message
mgblnr.org,0,"traceroute to mgblnr.org (193.228.160.198), 30 hops max, 60 byte packets
"
mgblnr.org,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.788 ms  0.808 ms  0.803 ms
"
mgblnr.org,2," 2  ae3-247.RT.NTL.KIV.UA.retn.net (87.245.247.24)  0.913 ms  0.911 ms  0.904 ms
"
mgblnr.org,3," 3  10.11.12.17 (10.11.12.17)  1.021 ms  1.015 ms  1.004 ms
"
mgblnr.org,4," 4  * * *
"
mgblnr.org,5," 5  ae3-212.RT.NTL.KIV.UA.retn.net (87.245.237.8)  0.880 ms  0.872 ms  1.123 ms
"
mgblnr.org,6," 6  ae0-6.RT.KVT.KSH.RU.retn.net (87.245.233.41)  19.306 ms  19.346 ms  19.333 ms
"
mgblnr.org,7," 7  GW-Telematika.retn.net (87.245.239.187)  26.398 ms  26.171 ms  26.190 ms
"
mgblnr.org,8," 8  172.16.101.100 (172.16.101.100)  39.091 ms  29.030 ms  28.272 ms
"
mgblnr.org,9," 9  193.228.160.198 (193.228.160.198)  26.669 ms  26.598 ms  36.293 ms
"
