URL,TTL,Response_Message
soprotivlenie.marsho.net,0,"traceroute to soprotivlenie.marsho.net (104.27.143.223), 30 hops max, 60 byte packets
"
soprotivlenie.marsho.net,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.282 ms  0.266 ms  0.301 ms
"
soprotivlenie.marsho.net,2," 2  gi0-4-0-4.rcr22.kbp01.atlas.cogentco.com (149.6.190.17)  1.516 ms  1.555 ms  1.593 ms
"
soprotivlenie.marsho.net,3," 3  be3651.ccr31.buh01.atlas.cogentco.com (130.117.2.238)  19.022 ms  18.951 ms  19.035 ms
"
soprotivlenie.marsho.net,4," 4  149.6.50.74 (149.6.50.74)  19.285 ms  19.322 ms  19.314 ms
"
soprotivlenie.marsho.net,5," 5  104.27.143.223 (104.27.143.223)  18.493 ms  18.518 ms  18.499 ms
"
