URL,TTL,Response_Message
epravda.com.ua,0,"traceroute to epravda.com.ua (130.211.41.16), 30 hops max, 60 byte packets
"
epravda.com.ua,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  1.295 ms  1.281 ms  1.326 ms
"
epravda.com.ua,2," 2  google-ix.giganet.ua (185.1.62.69)  0.480 ms  0.518 ms  0.548 ms
"
epravda.com.ua,3," 3  108.170.248.147 (108.170.248.147)  1.144 ms 108.170.248.131 (108.170.248.131)  0.725 ms 108.170.248.147 (108.170.248.147)  1.600 ms
"
epravda.com.ua,4," 4  209.85.248.105 (209.85.248.105)  15.682 ms  15.674 ms  15.670 ms
"
epravda.com.ua,5," 5  108.170.250.209 (108.170.250.209)  15.367 ms  15.357 ms 216.239.46.121 (216.239.46.121)  15.326 ms
"
epravda.com.ua,6," 6  108.170.250.209 (108.170.250.209)  15.340 ms 216.239.40.43 (216.239.40.43)  14.920 ms 216.239.41.171 (216.239.41.171)  14.888 ms
"
epravda.com.ua,7," 7  216.239.40.213 (216.239.40.213)  14.831 ms 16.41.211.130.bc.googleusercontent.com (130.211.41.16)  14.641 ms 108.170.234.103 (108.170.234.103)  15.149 ms
"
