URL,TTL,Response_Message
wur.newmail.ru,0,"wur.newmail.ru: Name or service not known
"
wur.newmail.ru,1,"Cannot handle ""host"" cmdline arg `wur.newmail.ru' on position 1 (argc 4)
"
